date,actual,ensemble_pred,fold,TrendAgent_pred,MomentumAgent_pred,VolatilityAgent_pred,SequenceAgent_pred,sequence_pred,TrendAgent_weight,MomentumAgent_weight,VolatilityAgent_weight,SequenceAgent_weight,sequence_weight
2018-09-19,0.0010647297038524851,0.00037466287531126,22,0.0005511497411062728,3.835055395029485e-05,-0.0004133409820497036,0.00034785442403517663,0.00034785442403517663,0.23811400171997935,0.026025247047043194,0.01729341960452016,0.7185673316284573,0.7185673316284573
2018-09-20,0.008071476429106472,0.000375438294423064,22,0.0005922650199133018,2.0785053493455052e-05,0.00019481910567265004,0.0003207795089110732,0.0003207795089110732,0.2382437377877736,0.026001392620256403,0.017285458183393804,0.7184694114085762,0.7184694114085762
2018-09-21,-0.000913845574841945,0.00029417416676698994,22,0.0006327802377988241,0.00039069453487172723,0.00030743214301764965,0.00017808069242164493,0.00017808069242164493,0.2369868865192618,0.02596979579442648,0.017285894221244626,0.7197574234650671,0.7197574234650671
2018-09-24,-0.0033276670941118185,0.00030161419872458184,22,0.0007496277835042014,4.1464354580966756e-05,0.0004097844357602298,0.0001608902239240706,0.0001608902239240706,0.23639374520736345,0.026005969115169596,0.01727651272009564,0.7203237729573714,0.7203237729573714
2018-09-25,-0.0009285890714858169,0.0003696681446099566,22,0.0007866337066182984,9.600064367987216e-05,-2.4415834559476934e-05,0.0002521617279853672,0.0002521617279853672,0.2345681987102893,0.0261219136788075,0.01737954577251189,0.7219303418383912,0.7219303418383912
2018-09-26,-0.002996066132525219,0.00044272162277082924,22,0.0008225072032663523,-4.721082223113626e-05,0.00029001146322116256,0.00034072616836056113,0.00034072616836056113,0.23400659369492796,0.026195430786139447,0.01739606699315671,0.7224019085257759,0.7224019085257759
2018-09-27,0.0027899893208545817,0.0005604002674536395,22,0.000857156366091858,0.00016210465400945395,0.0014006237033754587,0.0004584820126183331,0.0004584820126183331,0.234672302806454,0.026085629697143727,0.017515661375193038,0.7217264061212092,0.7217264061212092
2018-09-28,0.00010316174224073823,0.0005277565480579698,22,0.0008904949221251402,-0.0006850811187177896,0.00019123568199574947,0.0004618137900251895,0.0004618137900251895,0.23219211621043703,0.02580886381240142,0.01764132715328264,0.7243576928238789,0.7243576928238789
2018-10-01,0.0034684844020901173,0.0005466787926294455,22,0.000981906614846226,-0.0006673499592579901,6.198903429321945e-05,0.0004622271517291665,0.0004622271517291665,0.23270931970705847,0.02561038746295998,0.01759356345743831,0.7240867293725433,0.7240867293725433
2018-10-02,-0.0005833264573351992,0.0005215639905838801,22,0.001009262013854772,-7.775989615765866e-06,-7.684815500397235e-06,0.0003964078496210277,0.0003964078496210277,0.22995249628380782,0.025849448017040373,0.017757772918533424,0.7264402827806185,0.7264402827806185
2018-10-03,0.0005485105464604127,0.0004994928703305984,22,0.0010349688713439033,-0.0008097057580016553,0.0001540480589028448,0.0003850200737360865,0.0003850200737360865,0.22949333858990767,0.02507509795936568,0.017747711497575782,0.7276838519531509,0.7276838519531509
2018-10-04,-0.007845948560277425,0.0005493619566587425,22,0.001058979665362968,0.001003615208901465,0.00027827100711874664,0.00037959995097480714,0.00037959995097480714,0.22921833352245682,0.025048431134941707,0.01775883757618814,0.7279743977664133,0.7279743977664133
2018-10-05,-0.005613115241464508,0.000695787031052252,22,0.0010812538820324175,0.001059259637258947,0.0013593231560662389,0.0005457211518660188,0.0005457211518660188,0.22896033443970606,0.025021910554365222,0.01772352401575188,0.7282942309901769,0.7282942309901769
2018-10-08,0.0,0.0008239680906259289,22,0.001137390556354909,0.0004062121151946485,0.0009369693580083549,0.0007370375096797943,0.0007370375096797943,0.22711412644877763,0.025212312769088904,0.017682426759031068,0.7299911340231023,0.7299911340231023
2018-10-09,-0.0014602838563533332,0.000946395710581617,22,0.001152455482996642,0.000956535164732486,0.004263164475560188,0.000801594986114651,0.000801594986114651,0.2269667676881598,0.025215611463352102,0.017311989875377735,0.7305056309731104,0.7305056309731104
2018-10-10,-0.03217543447878334,0.0010274140187304444,22,0.001165687948533738,0.003384173847734928,0.004263164475560188,0.0008264189818874002,0.0008264189818874002,0.22694999907548954,0.025181605041734837,0.017279513889004047,0.7305888819937716,0.7305888819937716
2018-10-11,-0.02227260506298426,0.0012767454649428083,22,0.0011770899961656331,-0.006304481066763401,0.0037567231338471174,0.0015103535261005163,0.0015103535261005163,0.22697772141725037,0.025330159274874905,0.017238596992481616,0.7304535223153932,0.7304535223153932
2018-10-12,0.013792935280442419,0.002027796152376261,22,0.0011866705628770938,0.001784929190762341,0.002540203044191003,0.0022854928392916918,0.0022854928392916918,0.2266502838587008,0.02532013465921964,0.01725332893631607,0.7307762525457634,0.7307762525457634
2018-10-15,-0.0056328215515168804,0.0019173123838730028,22,0.001204705259123495,0.003207610687240958,-0.0008183587342500687,0.0021582089830189943,0.0021582089830189943,0.22710996021342722,0.025219308983306196,0.017366574818334944,0.7303041559849317,0.7303041559849317
2018-10-16,0.02163051216896881,0.0017310131959150424,22,0.0012072218451603485,-0.00286485836841166,0.0017770763952285051,0.0020515138749033213,0.0020515138749033213,0.2270063912754222,0.02510524815993344,0.01736753754206788,0.7305208230225765,0.7305208230225765
2018-10-17,0.00017797403981454217,0.001464434662623031,22,0.0012080593665561973,0.00494239991530776,0.004095276817679405,0.0013620315585285425,0.0013620315585285425,0.2272381449726901,0.02459959646158679,0.01714177002048626,0.7310204885452368,0.7310204885452368
2018-10-18,-0.014546701231880111,0.001048003562412681,22,0.0012072643543740967,0.001466862391680479,0.0030641050543636084,0.0009371264604851604,0.0009371264604851604,0.2271958636047345,0.02458732670881478,0.017098351786136924,0.7311184579003137,0.7311184579003137
2018-10-19,-0.0005425895175295514,0.0011845173340436122,22,0.001204888745130481,0.0062118289060890675,0.0021349082235246897,0.000986893312074244,0.000986893312074244,0.2272863860970678,0.023887727534040143,0.017056839419173377,0.7317690469497187,0.7317690469497187
2018-10-22,-0.004498690237580255,0.0011636776732929966,22,0.0011889043990306047,0.00629949988797307,0.0018664817325770855,0.0009718078072182834,0.0009718078072182834,0.2273014458187361,0.023525149021430884,0.01703258967704549,0.7321408154827875,0.7321408154827875
2018-10-23,-0.0051036298625356975,0.0011022526042268614,22,0.0011808228483724406,0.0017117615789175034,0.0031112879514694214,0.001011536456644535,0.001011536456644535,0.22725865289453612,0.023486453419403447,0.01692975915134477,0.7323251345347157,0.7323251345347157
2018-10-24,-0.03076723997882912,0.0011514615786253272,22,0.001171490201179217,0.0012263357639312744,0.003654330037534237,0.0010849840473383665,0.0010849840473383665,0.22725614260526814,0.02348541765953528,0.016903297034865768,0.7323551427003308,0.7323551427003308
2018-10-25,0.01778149115934866,0.0016164018177984075,22,0.0011609838464631738,-0.0021854937076568604,0.007041554432362318,0.0017544259317219257,0.0017544259317219257,0.22713420928240227,0.023363287958176986,0.016998381086704133,0.7325041216727166,0.7325041216727166
2018-10-26,-0.017744051645739757,0.0014095949736051033,22,0.0011493841188684483,-0.0008404747350141406,0.0021545577328652143,0.0015447596088051796,0.0015447596088051796,0.22719896775470816,0.023417197699794907,0.01698443873111746,0.7323993958143795,0.7323993958143795
2018-10-29,-0.00555544196320362,0.001738621069292129,22,0.0011088959764366932,0.006013251841068268,0.0043394300155341625,0.0017369822598993778,0.0017369822598993778,0.22745879738195926,0.02319073556658725,0.01689374099022886,0.7324567260612247,0.7324567260612247
2018-10-30,0.014709525648249762,0.0017233718284848376,22,0.001093770991170257,0.005303839687258005,0.0009252416202798486,0.0018239347264170647,0.0018239347264170647,0.22722275714157547,0.02330969438985865,0.016871261933816103,0.7325962865347497,0.7325962865347497
2018-10-31,0.010624727734091953,0.00131545206533948,22,0.0010779844094652264,0.003152611665427685,-0.0015222675865516067,0.001396001665852964,0.001396001665852964,0.22712103612104168,0.023386085254187602,0.016763791551178558,0.7327290870735922,0.7327290870735922
2018-11-01,0.010585293079347214,0.0007667483302164152,22,0.0010616257511467766,-0.005641233175992966,0.0006856743711978197,0.0008817210327833891,0.0008817210327833891,0.22723199979355124,0.02310360618017158,0.01676301448773629,0.732901379538541,0.732901379538541
2018-11-02,-0.0059406352630889895,0.000486842090892461,22,0.001044784641669058,-0.003370654070749879,0.0017701388569548726,0.0004061051004100591,0.0004061051004100591,0.22681975172437277,0.023313934716448364,0.016686676233740462,0.7331796373254383,0.7331796373254383
2018-11-05,0.005501949826633954,0.00030892282075310664,22,0.0009922882580767475,-0.006903205998241901,0.0013295807875692844,0.0003036184352822602,0.0003036184352822602,0.22714909516402798,0.022784283877489975,0.016719859895492555,0.7333467610629895,0.7333467610629895
2018-11-06,0.006307820161154493,0.00019314061590177436,22,0.0009744019185979181,-0.005842761602252722,-0.0016042505158111453,0.00017965864390134811,0.00017965864390134811,0.22747643640607657,0.022426690218322658,0.01666134644997583,0.733435526925625,0.733435526925625
2018-11-07,0.021183117828943596,8.573693730984287e-05,22,0.0009564691737186967,-0.003907240927219391,-0.004761792253702879,4.789390368387103e-05,4.789390368387103e-05,0.227631986290796,0.022350547794156562,0.016591363732255972,0.7334261021827915,0.7334261021827915
2018-11-08,-0.0018165752176658092,-0.00019828881243350737,22,0.0009385722237495771,-0.007396310102194548,-0.0021298276260495186,-0.0002880856627598405,-0.0002880856627598405,0.2268673071360899,0.02177159328001078,0.016656476952912034,0.7347046226309872,0.7347046226309872
2018-11-09,-0.00981636346310026,4.1144697873191105e-05,22,0.0009207907957864621,0.0026613257359713316,0.0010133689502254128,-0.0003301640972495079,-0.0003301640972495079,0.22653204223477613,0.021666074683258277,0.016629084793965954,0.7351727982879996,0.7351727982879996
2018-11-12,-0.018862187568857578,-6.42513511516449e-05,23,0.0007508632257958217,0.0011636674171313643,0.0001530142908450216,-0.0003565182560123503,-0.0003565182560123503,0.22634315526981325,0.021638500037570108,0.016625525019154264,0.7353928196734623,0.7353928196734623
2018-11-13,-0.0018726887469701534,0.000379803059437644,23,0.0007466789737974242,9.300590318161994e-05,7.197017839644104e-05,0.00028228224255144596,0.00028228224255144596,0.2255185021689065,0.021695052196278687,0.016671839935503724,0.7361146056993111,0.7361146056993111
2018-11-14,-0.00686023921136945,0.000600954444661313,23,0.0007426775220948339,-0.00203330279327929,-0.0008340853382833302,0.00066767493262887,0.00066767493262887,0.22541769983885898,0.02185796399291867,0.016746875155443215,0.7359774610127792,0.7359774610127792
2018-11-15,0.010382515025371523,0.0008409896375910924,23,0.0007388787877862516,-0.007007130887359381,0.005135512910783291,0.0010076274629682302,0.0010076274629682302,0.22541201697759042,0.021501934945388344,0.016832525194034824,0.7362535228829865,0.7362535228829865
2018-11-16,0.0025972527040299537,0.0008874071237374235,23,0.0007353001354889049,0.0028162093367427588,0.003406585194170475,0.0008200521115213633,0.0008200521115213633,0.22498322645764993,0.021865289437199488,0.017060347591182776,0.7360911365139678,0.7360911365139678
2018-11-19,-0.017058785977722677,0.0007265423267409225,23,0.000726177726515685,0.0037251203320920467,0.0022524269297719,0.0006022168672643602,0.0006022168672643602,0.22498483172192482,0.021794969143224565,0.01703353022056389,0.7361866689142866,0.7361866689142866
2018-11-20,-0.018679747730284385,0.0009909350884086624,23,0.0007236015321436928,0.0054385364055633545,0.0032944357953965664,0.0008876649662852287,0.0008876649662852287,0.2250390146677332,0.021702332883719318,0.01699793214189704,0.7362607203066505,0.7362607203066505
2018-11-21,0.003402000162886398,0.001374800109426403,23,0.0007212937043784429,0.005732039920985699,-0.0016496169846504927,0.001515933545306325,0.001515933545306325,0.22452078109469448,0.021688888158391175,0.016663109470477114,0.7371272212764373,0.7371272212764373
2018-11-23,-0.006701360334615546,0.0011773957922290806,23,0.0007175682370652674,-0.006151525769382715,-0.0027199743781238794,0.0016211988404393196,0.0016211988404393196,0.225072705345231,0.022083784905089308,0.016891537296207373,0.7359519724534722,0.7359519724534722
2018-11-26,0.016015226323038166,0.0015861228529883793,23,0.0007140091378011334,0.002561478177085519,0.00530292559415102,0.0017382617807015777,0.0017382617807015777,0.22476009620522405,0.02211707404780428,0.016978210089537153,0.7361446196574345,0.7361446196574345
